,conversation_id,message_id,user_message,user_action,shop_message,shop_action
139051,23252,t_3616209601751429,,,"K's Closet chào chị ạ,sản phẩm K196TEF-FT3FXTRA10 set Pony có giá 497.000đ sale 40% còn 298.200đ.Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
139052,23252,t_3616209601751429,Có sz cho bé 2 tuổi 11kg ko ạ,ask_if_sells#size,,
139053,23252,t_3616209601751429,,,Dạ bên em vẫn còn size 2t ạ,ask_availability#size
139054,23252,t_3616209601751429,11kg mặc vừa chứ an,handoff,,
139055,23252,t_3616209601751429,Ạ,agree,,
139056,23252,t_3616209601751429,,,Dạ vâng ạ,agree
139057,23252,t_3616209601751429,Cửa hàng nhà mình ở Vinh là đoạn nào nhỉ,handoff,,
139058,23252,t_3616209601751429,,,Dạ cửa hàng ở Vinh bên em đóng cửa mất rồi ạ,handoff
139059,23252,t_3616209601751429,😂,icon,,
24251,3967,t_3715117775166733,E ơi áo này còn sz 3 tuổi k?,ask_availability#size,,
24252,3967,t_3715117775166733,,,,
24253,3967,t_3715117775166733,,,Dạ bên em có ạ. Em mời chị ghé cửa hàng xem và sắm đồ cho bé ạ,handoff
24254,3967,t_3715117775166733,E ơi e có giao hàng k?,handoff,,
24255,3967,t_3715117775166733,,,Dạ bên em ngừng nhận đơn online rồi ạ. Chị bớt chút thời gian ghé cửa hàng xem và sắm đồ cho bé giúp em ạ,handoff
24256,3967,t_3715117775166733,B ơi cửa hàng nào đang có nhỉ,handoff,,
24257,3967,t_3715117775166733,,,Dạ cơ sở Nguyễn Trãi còn size của bé ạ. Chị vui lòng gọi trước khi ghé vì số lượng hàng hóa thay đổi liên tục ạ,handoff
24258,3967,t_3715117775166733,,,"Nguyễn Trãi: 424 Nguyễn Trãi, Thanh Xuân, Hà Nội: 0969612143",handoff
24259,3967,t_3715117775166733,C cảm ơn e,thank,,
24260,3968,t_3715117775166733,Get Started,handoff,,
24261,3968,t_3715117775166733,"B ơi bên mình có những bộ nào mặc thu đông cho bé trai, sz4y ko nhỉ?",handoff,,
24262,3968,t_3715117775166733,Cháu nặng 18kg,inform,,
24263,3968,t_3715117775166733,,,K's Closet chào chị ạ. https://bit.ly/ksclosetvnshopee.Đây là link đặt online trên shopee của K's Closet. Chị vui lòng truy cập xem và sắm đồ cho bé ạ,handoff
24264,3968,t_3715117775166733,👍🏻,icon,,
24265,3968,t_3715117775166733,"E ơi sz 4y, 18kg thì bên mình là số nào e nhỉ",inform,,
24266,3968,t_3715117775166733,,,Bé mặc size 5 bên em chị ạ,handoff
24267,3968,t_3715117775166733,,,,
24268,3968,t_3715117775166733,Oki e,agree,,
24269,3968,t_3715117775166733,,,Em gửi chị bảng size ạ,handoff
24270,3968,t_3715117775166733,E ơi c muốn mua quần dài cho bé mà trên shopee toàn hết thì làm tnao e nhỉ,handoff,,
24271,3968,t_3715117775166733,,,Chị tham khảo mẫu khác giúp em ạ. Vì hàng trên shopee thì cửa hàng không có chị ạ,handoff
140961,23512,t_3748009031876987,Get Started,handoff,,
140962,23512,t_3748009031876987,,,,
140963,23512,t_3748009031876987,Mấy set bày giá sao vậy ạ?,request#price,,
140964,23512,t_3748009031876987,.,greet,,
140965,23512,t_3748009031876987,.,greet,,
140966,23512,t_3748009031876987,Đăng bán mà ib ko rep vậy shop ơi???,handoff,,
140967,23512,t_3748009031876987,,,"""Daạ sản phẩm chị quan tâm có giá 599.000đ sale 40% còn 359.400đ.Bên em có size 2-10t.Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ	""",handoff
140968,23512,t_3748009031876987,Có mua online ship hàng đc ko shop?,handoff,,
140969,23512,t_3748009031876987,Có shop ở hcm ko?,handoff,,
140970,23512,t_3748009031876987,,,"Dạ bên em không có shop ở HCM ạ,em gửi chị link shopee chị đặt hàng ạ https://shopee.vn/B%E1%BB%99-Trang-Ph%E1%BB%A5c-Halloween-Cho-B%C3%A9-G%C3%A1i-(2-10-Tu%E1%BB%95i)-K's-Closet-K154TEF-K196TEF-K258TEF-HT-i.93713176.4258131564",handoff
140971,23512,t_3748009031876987,C mới đặt hàng,handoff,,
140972,23512,t_3748009031876987,Xác nhận và ship gấp giúp c nha,handoff,,
140973,23512,t_3748009031876987,Để ko kịp chơi halloween,handoff,,
140974,23512,t_3748009031876987,😂,icon,,
140975,23512,t_3748009031876987,Tại shop rep tn trễ ơi là trễ,handoff,,
140976,23512,t_3748009031876987,,,"Dạ mong chị thông cảm do lượng tin nhắn bên em đông nên trả lời bị chậm trễ ạ,chị đặt qua shopee rồi phải ko ạ",handoff
140977,23512,t_3748009031876987,"Ok e, c thấy bên e đã xác nhận rồi",handoff,,
140978,23512,t_3748009031876987,,,Dạ vâng ạ em cảm ơn chị ạ,thank
13224,2075,t_375148653680757,Get Started,handoff,,
13225,2075,t_375148653680757,,,,
13226,2075,t_375148653680757,Váy này bn vậy shop,request#price,,
13227,2075,t_375148653680757,,,"K's Closet chào chị ạ. Sản phẩm K154TEF-FT4FADEN08 VÁY PHÙ THUỶ BÉ GÁI có giá 599,000đ sale 40% còn  359,400đ. Bên em có size cho bé từ 2-10 tuổi, mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
13228,2075,t_375148653680757,👍🏻,icon,,
8364,1424,t_379953616537834,Get Started,handoff,,
8365,1424,t_379953616537834,,,,
8366,1424,t_379953616537834,Bộ này bên m còn sz 120 k ạ b,ask_availability#size,,
8367,1424,t_379953616537834,😊,icon,,
8368,1424,t_379953616537834,,,Chị cho em xin hình ảnh em hỗ trợ chị ạ,handoff
127698,21317,t_3910954522254135,Get Started,handoff,,
127699,21317,t_3910954522254135,"B ơi cho m xin địa chỉ cửa hàng ở Giải Phóng, Thái Hà, Trần Đăng Ninh và Láng với",handoff,,
127700,21317,t_3910954522254135,"Bên bạn vui tính quá, để địa chỉ theo tên đường tn thì khó cho KH tìm quá",handoff,,
127701,21317,t_3910954522254135,,,,
127702,21317,t_3910954522254135,😂,icon,,
127703,21317,t_3910954522254135,,,"Hệ thống cửa hàng của K's Closet
📌Tại Hà Nội:
- 424 Nguyễn Trãi (bên trong nhà sách Tiến Thọ)
- 828 Láng, Đống Đa (bên trong nhà sách Tiến Thọ)
- 697 Giải Phóng, Hoàng Mai (bên trong nhà sách Tiến Thọ)
- 280 Lạc Trung, Hai Bà Trưng
- Số 9 Hàng Da - Hoàn Kiếm
- TTTM Lotte Đào Tấn - Tầng 5
- 287 Trần Đăng Ninh, Cầu Giấy
- 149b Đội Cấn, Ba Đình
- 218 Lạc Long QUân, Tây Hồ, Hà Nội
- 166D Nguyễn Văn Cừ, Long Biên
- TTTM Savico - Long Biên: 219 Tầng 2
- Số 7 LK 6C Nguyễn Văn Lộc, Mỗ Lao, Hà Đông
- 152 Tô Hiệu, Hà Đông
- 277 Cao Lỗ, Đông Anh
- TTTM The Garden - Tầng G và 2
- Số 93, Tổ 12, Thị trấn Sóc Sơn
- Số 169 Thái Hà, Đống Đa",handoff
127704,21317,t_3910954522254135,,,Em gửi chị ạ,handoff
127705,21317,t_3910954522254135,Thanks b nhé,thank,,
20746,3246,t_4103898362956893,,,Thanh Tú đã trả lời một quảng cáo.,handoff
20747,3246,t_4103898362956893,,,Chào Tú! Chúng tôi có thể giúp gì cho bạn?,handoff
20748,3246,t_4103898362956893,,,,
20749,3246,t_4103898362956893,Có mẫu nào cho bé gái 7 tuổi ko bạn,handoff,,
20750,3246,t_4103898362956893,,,K's Closet chào chị ạ. https://bit.ly/ksclosetvnshopee. Đây là link đặt online trên shopee của K's Closet. Chị vui lòng truy cập xem và sắm đồ cho bé ạ,handoff
20751,3246,t_4103898362956893,,,Thanh Tú đã trả lời một quảng cáo.,handoff
20752,3246,t_4103898362956893,,,Chào Tú! Chúng tôi có thể giúp gì cho bạn?,handoff
20753,3246,t_4103898362956893,,,,
20754,3246,t_4103898362956893,Váy này có size cho bé 26 cân cao 1.24m ko,ask_if_sells#size,,
20755,3246,t_4103898362956893,,,,
20756,3246,t_4103898362956893,,,K's Closet chào chị ạ. K110TEF váy bé gái có giá 269K sale 10% còn 242.100đ . Bên em có size cho bé từ 3-9 tuổi. Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ,handoff
20757,3246,t_4103898362956893,,,"K's Closet chào chị ạ. Sản phẩm K016TEF-BK4AIXAN09 VÁY DÀI TAY BÉ GÁI có giá 319,000đ sale 30% còn 223.300đ. Bên em có size cho bé từ 3-9 tuổi, mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
20758,3246,t_4103898362956893,Cho mình địa chỉ cửa hàng ở Nguyễn Trãi nhé,handoff,,
20759,3246,t_4103898362956893,,,"Nguyễn Trãi: 424 Nguyễn Trãi, Thanh Xuân, Hà Nội: 0969612143 Em gửi chị ạ",handoff
20760,3246,t_4103898362956893,👍,icon,,
20761,3246,t_4103898362956893,Chương trình km đến thời gian nào bạn?,handoff,,
20762,3246,t_4103898362956893,,,Dạ từ ngày 8-18/10 bên em có chương trình sale up to 50% ạ. Em mời chị ghé cửa hàng xem và sắm đồ cho bé ạ,handoff
131725,21995,t_460687887747845,,,,
131726,21995,t_460687887747845,,,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/ksclosetvn/photos/a.1067288753290190/3643197799032593/?type=3&comment_id=3648176501868056),handoff
131727,21995,t_460687887747845,,,"Sản phẩm đồng phục của bên em hiện này hiện giờ đang được GIẢM 50%. Đây cũng là sản phẩm mà bên em tối ưu từ chất vải tới kiểu dáng để bé cảm thấy thoải mái nhất khi vận động tại trường. 
   
Anh chị ưng có thể đặt hàng trực tiếp trên SHOPEE hoặc CỬA HÀNG bên em nha.",handoff
131728,21995,t_460687887747845,,,,
131729,21995,t_460687887747845,Giá sao shop,request#price,,
131730,21995,t_460687887747845,,,"Dạ đồng phục học sinh : Áo trắng có giá sau sale 150.000đ.Quần sooc có giá 150.000đ. Quần dài có giá 174.000đ, Đồng phục bé trai: https://bit.ly/331TESchị vui lòng truy cập link để xem và sắm đồ cho bé ạ
Dạ đồng phục học sinh : Áo trắng có giá sau sale 150.000đ.Chân váy có giá 135.000đ , Đồng phục bé gái: https://bit.ly/360TES chị vui lòng truy cập link để xem và sắm đồ cho bé ạ",handoff
131731,21995,t_460687887747845,Sz 120: thi là bé bao cân vừa ạ,handoff,,
131732,21995,t_460687887747845,,,Chị cho em xin chiều cao và cân nặng cụ thể của bé để em check size phù hợp với bé nhé,handoff
131733,21995,t_460687887747845,Bé 7 tuoi 22 kg ạ,inform,,
131734,21995,t_460687887747845,,,Dạ chị quan tâm sản phẩm cho bé trai hay bé gái ạ?,handoff
131735,21995,t_460687887747845,Bé trai nhé,inform,,
131736,21995,t_460687887747845,,,Dạ bé 22kg bé mặc size 6t bên em chị nha,handoff
131737,21996,t_460687887747845,,,,
131738,21996,t_460687887747845,Cho minh bộ này nhé,inform,,
131739,21996,t_460687887747845,Sai 22 kg,inform,,
131740,21996,t_460687887747845,,,Nam Định còn size của bé ạ. Chị cho em xin địa chỉ em báo cửa hàng ship đồ đến chị ạ,ask_availability#size
131741,21996,t_460687887747845,Cát sét là bao nhiêu shop,request#price,,
131742,21996,t_460687887747845,Thị trấn bố hạ- yên thế - Bắc Giang,handoff,,
131743,21996,t_460687887747845,,,Quần có giá 165K. áo 140K chị ạ,request#price
131744,21996,t_460687887747845,,,Cho cho em xin địa chỉ cụ thể và số điện thoại nhận hàng ạ,handoff
131745,21996,t_460687887747845,0974629545. Trường mầm non thị trấn bố hạ,handoff,,
131746,21996,t_460687887747845,,,Dạ cửa hàng sẽ báo giá và ship đến chị qua zalo. Chị để ý zalo giúp em ạ,handoff
131747,21996,t_460687887747845,👍,icon,,
131748,21996,t_460687887747845,,,"Chị ơi, chị xác nhận kết bạn zalo với cửa hàng giúp em ạ",handoff
131749,21997,t_460687887747845,,,"K's Closet chào chị ạ,sản phẩm K213EIF-FK3JATAN	BỘ HOODIE MŨ IN HÌNH có giá 399000đ sale còn 199500đ.Mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
108913,17875,t_462614234674134,😃,icon,,
108914,17876,t_462614234674134,,,"K's Closet xin phép tạm dừng trả lời tin nhắn do đang trong thời gian nghỉ Tết Nguyên Đán. Ba mẹ vui lòng theo dõi lịch nghỉ Tết các cơ sở (bit.ly/lichnghitetkscloset) để tiện sắp xếp lịch qua mua sắm trực tiếp tại cửa hàng.

Chúc ba mẹ và bé năm mới an khang, thịnh vượng!",handoff
108915,17876,t_462614234674134,Hây,handoff,,
108916,17876,t_462614234674134,Ânyôê hašeyó mâñńâšêó péńgawôyo,handoff,,
108917,17876,t_462614234674134,Piĺlyêôjùšęyô pôťô (suri baohan) ( bao huy),handoff,,
108918,17876,t_462614234674134,🙂,icon,,
108919,17876,t_462614234674134,,,,
108920,17876,t_462614234674134,,,"K's Closet xin phép tạm dừng trả lời tin nhắn do đang trong thời gian nghỉ Tết Nguyên Đán. Ba mẹ vui lòng theo dõi lịch nghỉ Tết các cơ sở (bit.ly/lichnghitetkscloset) để tiện sắp xếp lịch qua mua sắm trực tiếp tại cửa hàng.

Chúc ba mẹ và bé năm mới an khang, thịnh vượng!",handoff
108921,17877,t_462614234674134,😃,icon,,
108922,17878,t_462614234674134,Mulai,handoff,,
108923,17878,t_462614234674134,👍,icon,,
108924,17878,t_462614234674134,,,K's Closet hỗ trợ được gì cho chị ạ,handoff
108925,17878,t_462614234674134,Baju apa saja di situ,handoff,,
108926,17878,t_462614234674134,Boleh lihat poto nya,handoff,,
108927,17878,t_462614234674134,😅😅😅,icon,,
120190,20056,t_470830053861514,,,,
120191,20056,t_470830053861514,2 mẫu này bạn xem hộ mình Lạc Trung nhé,handoff,,
120192,20056,t_470830053861514,Size con mình mặc vừa nên mua size nào nhỉ,handoff,,
120193,20056,t_470830053861514,,,Lạc Trung còn mẫu màu trắng có size 10 ạ,ask_availability#size
120194,20056,t_470830053861514,"Cảm ơn bạn , mình ra luôn",thank,,
120195,20056,t_470830053861514,,,Dạ vâng ạ,agree
120196,20056,t_470830053861514,Bạn ơi giá bao nhiêu vậy,request#price,,
120197,20056,t_470830053861514,,,Dạ giá giảm còn 109.500đ ạ,request#price
120198,20056,t_470830053861514,,,,
120199,20056,t_470830053861514,,,Ngọc Nghiêm đã trả lời một tin nhắn được tài trợ. Đây là tin nhắn được tài trợ cuối cùng mà bạn gửi.,handoff
120200,20056,t_470830053861514,,,"Quà tặng từ K's Closet: MUA 1 TẶNG 1
Cuối tuần này, thân mời mẹ Nghiêm  và bé ghé K's Closet mua sắm và nhận quà nhé !
Chương trình áp dụng duy nhất 3 ngày cuối tuần, từ Thứ 6 (10/01)
---------
* Chương trình không áp dụng với Áo dài.
* Sản phẩm tặng có giá trị bằng hoặc thấp hơn sản phẩm mua.",handoff
120201,20056,t_470830053861514,,,,
120202,20056,t_470830053861514,,,,
120203,20057,t_470830053861514,,,"� BÙNG NỔ ƯU ĐÃI - CÓ 1 KHÔNG 2�

Lần đầu tiên, K’s Closet có ưu đãi lớn đến thế! Mua hàng với giá 1.000đ, 49.000đ, giảm 30 - 50% toàn bộ sản phẩm… tất cả được bùng nổ 01 ngày duy nhất - 20/04!

Thân mời mẹ Ngọc Nghiêm ghé link dưới đây để nhận thêm những ưu đãi hấp dẫn!",handoff
120204,20057,t_470830053861514,,,Ngọc Nghiêm đã trả lời một tin nhắn được tài trợ. Đây là tin nhắn được tài trợ cuối cùng mà bạn gửi.,handoff
120205,20057,t_470830053861514,,,,
120206,20057,t_470830053861514,Ôi tiếc giờ mới đọc,handoff,,
120207,20057,t_470830053861514,,,hôm nay nhà e đang có chương trình sale lớn: giảm 30 - 50% toàn bộ sản phẩm và nhiều voucher hấp dẫn,handoff
120208,20057,t_470830053861514,,,em mời chị ghé https://bit.ly/aoconchatroi_mesansalethoi  để tìm hiểu chương trình nhé ạ,handoff
120209,20058,t_470830053861514,,,"K's Closet chào chị ạ. Sản phẩm K204TES-LT7B0BEE - QUẦN YẾM BÉ GÁI có giá 309,000đ sale 30% còn 216.300đ, Sản phẩm K094TES-BK1AATRA- ÁO PHÔNG TRẺ EM có giá 119,000đ sale 30% còn 83.300đ. Chị quan tâm sản phẩm cho bé cao và nặng bao nhiêu kg em hỗ trợ chị ạ",handoff
120210,20058,t_470830053861514,"Mình có 2 bạn , bạn nhỏ m4 nặng 31kg. Bạn lớn m6 nặng 42kg . có size ko ạ",ask_if_sells#size,,
120211,20058,t_470830053861514,,,Dạ mẫu này bên em em không có size của 2 bé rồi ạ. Mong chị thông cảm giúp ạ,handoff
120212,20058,t_470830053861514,😭,icon,,
120213,20058,t_470830053861514,"Tiếc quá, nhà tớ nghiện hồng",handoff,,
120214,20058,t_470830053861514,,,Dạ vâng ạ,agree
104362,17106,t_499905943838593,😍,icon,,
98949,16328,t_602121753878208,Sao còn nhiu shop,request#price,,
98950,16328,t_602121753878208,,,,
98951,16328,t_602121753878208,,,bên e có chương trình mua 1 tặng 1 ạ,handoff
98952,16328,t_602121753878208,Giá nhiu shop,request#price,,
98953,16328,t_602121753878208,,,Chị cho em xin chiều cao và cân nặng của bé để check size và báo giá ạ!,request#price
98954,16328,t_602121753878208,20ký 30,inform,,
98955,16328,t_602121753878208,26ký,inform,,
98956,16328,t_602121753878208,,,Áo dài nhung trơn màu hồng đính hoa to K380NIF-LT1FXHON size 1-4y có giá 499.000đ; size 5-9y  có giá 519.000đ; size 10-14y có giá 539.000đ. Chân váy tutu K396NIF-LT5BQ size 1-4y có giá 219.000đ; size 5-9y có giá 239.000đ; size 10-14y có giá 259.00đ.,handoff
98957,16328,t_602121753878208,,,Bé 26kg mặc vừa size 8 chị nha,handoff
98958,16328,t_602121753878208,Mua áo,inform,,
98959,16328,t_602121753878208,,,mẫu áo dài đỏ này sz 3 đến 9 có giá 579k c ạ,ask_if_sells#size
98960,16328,t_602121753878208,Sz 20 ký +26 ký là nhiu,ask_if_sells#size,,
98961,16328,t_602121753878208,,,chương trình không áp dụng Mua áo dài tặng áo dài nha chị. Chị mua áo dài được tặng sản phẩm khác có giá trị bằng hoặc thấp hơn ạ,handoff
98962,16328,t_602121753878208,😊,icon,,
98963,16328,t_602121753878208,Mình mua 1áo tặng thêm áo đc ko,handoff,,
98964,16328,t_602121753878208,,,k c ạ,handoff
98965,16328,t_602121753878208,☹☹,handoff,,
98966,16328,t_602121753878208,,,c phải chọn mẫu khác kp áo dài ạ,handoff
98967,16328,t_602121753878208,☹,handoff,,
74531,12973,t_625563871348653,,,,
74532,12973,t_625563871348653,Có thể điều chỉnh rộng chật ko ạ,handoff,,
74533,12973,t_625563871348653,"Shop gửi mình 2 hôp. một hộp màu xanh,một hộp màu vàng nhé",handoff,,
74534,12973,t_625563871348653,Bé mình 7 tuổi ạ,inform,,
74535,12973,t_625563871348653,,,Vâng có dây điều chỉnh rộng chật nhé ạ,agree
74536,12973,t_625563871348653,,,Bé đeo size M( 5-10 tuổi )chị nhé,handoff
74537,12973,t_625563871348653,Vâng,agree,,
74538,12973,t_625563871348653,Gửi mình 2 hôp màu xanh và vàng,handoff,,
74539,12973,t_625563871348653,,,Oke chị ạ,agree
74540,12973,t_625563871348653,"Long Bình 1, xã An Hải huyện Ninh Phước, tỉnh Ninh Thuận",handoff,,
74541,12973,t_625563871348653,0914580575,handoff,,
74542,12973,t_625563871348653,Đơn hàng của mình bao nhiêu ạ,request#price,,
74543,12973,t_625563871348653,,,"Chị ơi em xin lỗi, em vừa check lại thì bị lệch màu, thực tế size M chỉ còn màu xanh và hồng thôi ạ.",handoff
74544,12973,t_625563871348653,Vâng xanh và hồng cũng được ạ,agree,,
74545,12973,t_625563871348653,😊,icon,,
74546,12973,t_625563871348653,Mình lấy 1 hộp màu xanh và 1 hộp màu hồng nha,handoff,,
74547,12973,t_625563871348653,,,"Đơn hàng của mình hết 90.000đ và 33.000đ tiền ship chị nhé, chị xem và check lại thông tin đơn hàng giúp em với ạ.",handoff
74548,12973,t_625563871348653,,,,
74549,12973,t_625563871348653,,,Tổng cả ship là 123.000đ chị nhé.,handoff
74550,12973,t_625563871348653,Vâng shop☺️,agree,,
74551,12973,t_625563871348653,,,Vâng em lên đơn cho mình rồi nhé ạ,agree
74552,12973,t_625563871348653,Khoảng mấy ngày nhận được vậy ạ,handoff,,
74553,12973,t_625563871348653,,,Khoảng 3-5 ngày ạ,inform
74554,12973,t_625563871348653,Vâng cảm ơn shop nhé,thank,,
74555,12973,t_625563871348653,,,Vâng ạ,agree
144282,23933,t_679076549385050,Get Started,handoff,,
144283,23933,t_679076549385050,,,,
144284,23933,t_679076549385050,,,,
144285,23933,t_679076549385050,Sh cho m xin giá 2 set này nhé,request#price,,
144286,23933,t_679076549385050,Size cho bé 4y 16kg,inform,,
144287,23933,t_679076549385050,,,"K's Closet chào chị ạ. Sản phẩm K196tef SÉT ÁO KÈM CHÂN VÁY PONY có giá 479,000đ sale 40% còn 287,400đ. Bên em có size cho bé từ 2-10 tuổi, mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
144288,23933,t_679076549385050,,,"K's Closet chào chị ạ. Sản phẩm K258TEF SÉT ÁO PHÙ THUỶ KÈM CHÂN VÁY có giá 479,000đ sale 40% còn  287,400đ. Mũ phù thủy 149.000đ sale 40% còn 89.400đ. Bên em có size cho bé từ 2-10 tuổi, mời chị ghé cửa hàng xem và sắm đồ cho bé ạ",handoff
144289,23933,t_679076549385050,👍,icon,,
144290,23933,t_679076549385050,Ok sh,agree,,
144291,23933,t_679076549385050,M cảm ơn,thank,,
144292,23933,t_679076549385050,M sẽ qua cửa hàng chọn 1 trong 2 mẫu,handoff,,
144293,23933,t_679076549385050,,,Hẹn gặp chị tại cửa hàng của K's closet ạ.,handoff
144294,23934,t_679076549385050,Alo sh,greet,,
144295,23934,t_679076549385050,,,K's Closet hỗ trợ được gì cho chị ạ,handoff
77070,13319,t_703771559822579,Hi shop,greet,,
77071,13319,t_703771559822579,,,,
77072,13319,t_703771559822579,,,"Quà tặng từ K's Closet: MUA 1 TẶNG 1
Cuối tuần này, thân mời mẹ Lan  và bé ghé K's Closet mua sắm và nhận quà nhé !
Chương trình áp dụng duy nhất 3 ngày cuối tuần, từ Thứ 6 (10/01)
---------
* Chương trình không áp dụng với Áo dài.
* Sản phẩm tặng có giá trị bằng hoặc thấp hơn sản phẩm mua.",handoff
77073,13319,t_703771559822579,,,Lan Mai đã trả lời một tin nhắn được tài trợ. Đây là tin nhắn được tài trợ cuối cùng mà bạn gửi.,handoff
77074,13319,t_703771559822579,Mình đăng kí khẩu trang cho bé rồi bao giờ có hàng vậy?,handoff,,
77075,13319,t_703771559822579,,,"Khi nào có khẩu trang bên em sẽ đăng bài trên page để thông báo, chị vui lòng theo dõi page để nắm được thông tin nha",handoff
77076,13319,t_703771559822579,👍,icon,,
108465,17798,t_742306916235139,Gửi chị thêm mẫu nhé,handoff,,
108466,17798,t_742306916235139,,,áo dạ bên em chỉ có 1 kiểu này ( 1 kiểu nhiều ) và chỉ còn 3 màu em vừa gửi là có size của bé c nha,ask_availability#size
108467,17798,t_742306916235139,,,,
108468,17798,t_742306916235139,,,"màu ghi em gửi là màu khác đấy ạ, chỉ hơi nhạt hơn ,màu c thích 1 chút thôi",handoff
108469,17799,t_742306916235139,,,Dạ chào chị. Áo khoác dạ K181NIF-LT1SA màu đen có giá 599.000đ sale 50% còn 299.500đ ạ. Chị cho em xin chiều cao và cân nặng cụ thể của bé để em check size phù hợp với bé nha,handoff
108470,17799,t_742306916235139,"Con nặng 34kg và cao 1,36m",inform,,
108471,17799,t_742306916235139,,,mâu này bên e lại hết sz của bé nhà mình r ạ,handoff
108472,17799,t_742306916235139,👍😊😊😊,icon,,
108473,17799,t_742306916235139,Thanks shop,thank,,
108474,17800,t_742306916235139,,,Bello Tiamo đã trả lời một tin nhắn được tài trợ. Đây là tin nhắn được tài trợ cuối cùng mà bạn gửi.,handoff
108475,17800,t_742306916235139,,,"Chúc mẹ Bello Tiamo  - những người phụ nữ tuyệt vời những điều tươi đẹp nhất!

Ngày Quốc tế phụ nữ đang tới gần, Thân tặng mẹ món quà từ K's Closet.",handoff
108476,17800,t_742306916235139,,,,
108477,17800,t_742306916235139,,,,
108478,17800,t_742306916235139,Bộ này có size cho bé trai nặng 35kg ko shop?,ask_if_sells#size,,
108479,17800,t_742306916235139,,,"Dạ sản phẩm T021TES-FK3BAREU - BỘ CỘC TAY BÉ TRAI có giá 279,000đ sale 139.500đ https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-C%E1%BB%99c-Tay-B%C3%A9-Trai-(10-14-Tu%E1%BB%95i)-K's-Closet-T021TES-i.93713176.6827978162 Chị vui lòng truy cập vào link shopee phía trên để xem và sắm đồ cho bé giúp K's Closet ạ",handoff
108480,17800,t_742306916235139,,,Bé mặc được size 10 bên em chị ạ,handoff
108481,17800,t_742306916235139,,,,
108482,17800,t_742306916235139,Vậy cho chị 01 bộ này nhé,inform,,
108483,17800,t_742306916235139,Có bộ nào khác nữa ko cho chị xem hình để đặt luôn nhé,handoff,,
108484,17800,t_742306916235139,,,https://shopee.vn/shop/93713176/search. Đây là link đặt online trên shopee của K's Closet. Chị vui lòng truy cập xem và sắm đồ cho bé ạ,handoff
108485,17800,t_742306916235139,,,,
108486,17800,t_742306916235139,Cảm ơn em nhiều,thank,,
108487,17800,t_742306916235139,,,,
108488,17800,t_742306916235139,Cho chị mỗi bộ 01 nhé,inform,,
108489,17800,t_742306916235139,,,bit.ly/T021TES Đây là link shopee của sản phẩm chị nha. Chị vui lòng truy cập shopee để đặt đồ cho bé ạ,handoff
4521,826,t_988877871256236,Bắt đầu,handoff,,
4522,826,t_988877871256236,mình đang muốn mua đồ đông cho bé trai 8 tuổi,inform,,
4523,826,t_988877871256236,bạn 20kg,inform,,
4524,826,t_988877871256236,bên shop có những mẫu mới nào có thể giới thiệu cho mình ko,handoff,,
4525,826,t_988877871256236,,,"Dạ bên em có ạ. Chị chờ em chút, em chụp mẫu gửi chị ạ",handoff
4526,826,t_988877871256236,,,"chị muốn mua áo, quần, hay bộ ạ. Để em chụp mẫu",handoff
4527,826,t_988877871256236,cả bộ bạn ạ,inform,,
4528,826,t_988877871256236,,,,
4529,826,t_988877871256236,,,,
4530,826,t_988877871256236,,,,
4531,826,t_988877871256236,,,,
4532,826,t_988877871256236,,,,
4533,826,t_988877871256236,,,,
4534,826,t_988877871256236,,,,
4535,826,t_988877871256236,,,,
4536,826,t_988877871256236,,,,
4537,826,t_988877871256236,,,,
4538,826,t_988877871256236,mấy bộ này cơ sở nào còn đủ hàng và đủ size ạ,ask_availability#size,,
4539,826,t_988877871256236,đẻ tối nay mình đưa con qua đó thử và mua luôn ạ,handoff,,
4540,826,t_988877871256236,,,Những mẫu trên bên em không còn hàng chị ạ,handoff
4541,826,t_988877871256236,😅,icon,,
4542,826,t_988877871256236,hic,greet,,
4543,826,t_988877871256236,tại mình lên web vẫn thấy để ảnh,handoff,,
4544,826,t_988877871256236,nên mình tưởng còn,handoff,,
4545,826,t_988877871256236,,,Dạ web bên em nâng cấp nên chưa cập nhật tồn chính xác. Mong chị thông cảm giúp em ạ,handoff
